Order_ID,Order_Date,Shipping_Date,Delivery_Date,Region,City,Warehouse,Supplier,Product_ID,Category,Order_Quantity,Unit_Price,Total_Sales,Inventory_Level,Reorder_Level,Shipping_Mode,Delivery_Status
ORD1934,2024-06-20,2024-06-23,2024-06-24,South,Bangalore,WH-A,Supplier Gamma,P818,Clothing,6,86,516,240,28,Standard,On Time
ORD1935,2024-04-14,2024-04-16,2024-04-18,North,Lucknow,WH-C,Supplier Omega,P331,Home & Kitchen,15,314,4710,80,28,Same Day,On Time
ORD1936,2023-10-09,2023-10-11,2023-10-18,North,Delhi,WH-C,Supplier Omega,P654,Clothing,10,198,1980,319,71,Standard,On Time
ORD1937,2023-08-10,2023-08-12,2023-08-15,South,Bangalore,WH-E,Supplier Delta,P438,Health,4,74,296,408,86,Same Day,On Time
ORD1938,2024-09-22,2024-09-25,2024-09-29,East,Patna,WH-B,Supplier Beta,P268,Sports,8,120,960,46,98,Standard,On Time
ORD1939,2023-02-23,2023-02-24,2023-03-05,East,Kolkata,WH-C,Supplier Omega,P878,Electronics,14,350,4900,241,61,Standard,Late
ORD1940,2024-01-30,2024-02-02,2024-02-08,West,Pune,WH-E,Supplier Beta,P270,Home & Kitchen,17,172,2924,271,30,Same Day,On Time
ORD1941,2024-07-27,2024-07-30,2024-08-07,South,Chennai,WH-D,Supplier Gamma,P282,Electronics,9,360,3240,61,91,Express,Late
ORD1942,2023-12-21,2023-12-24,2023-12-28,West,Ahmedabad,WH-A,Supplier Beta,P552,Home & Kitchen,7,205,1435,191,42,Same Day,On Time
ORD1943,2024-08-23,2024-08-25,2024-08-31,South,Bangalore,WH-A,Supplier Omega,P379,Electronics,12,478,5736,129,84,Same Day,On Time
ORD1944,2024-05-05,2024-05-08,2024-05-09,East,Patna,WH-E,Supplier Alpha,P983,Sports,9,150,1350,320,27,Same Day,On Time
ORD1945,2023-06-27,2023-06-30,2023-07-09,West,Pune,WH-B,Supplier Beta,P991,Clothing,2,199,398,14,98,Standard,Late
ORD1946,2023-02-27,2023-03-02,2023-03-03,West,Mumbai,WH-E,Supplier Alpha,P440,Home & Kitchen,18,152,2736,436,44,Same Day,On Time
ORD1947,2024-01-11,2024-01-11,2024-01-18,South,Hyderabad,WH-B,Supplier Gamma,P185,Clothing,2,43,86,98,84,Express,On Time
ORD1948,2024-09-15,2024-09-16,2024-09-25,North,Chandigarh,WH-C,Supplier Alpha,P449,Sports,1,169,169,140,91,Same Day,Late
ORD1949,2024-04-19,2024-04-19,2024-04-21,North,Lucknow,WH-C,Supplier Omega,P741,Electronics,6,383,2298,44,43,Standard,On Time
ORD1950,2024-10-15,2024-10-17,2024-10-25,North,Delhi,WH-B,Supplier Gamma,P154,Sports,8,167,1336,428,44,Same Day,Late
ORD1951,2023-10-13,2023-10-14,2023-10-24,East,Kolkata,WH-B,Supplier Beta,P402,Home & Kitchen,8,437,3496,96,54,Same Day,Late
ORD1952,2023-04-05,2023-04-08,2023-04-14,West,Pune,WH-D,Supplier Beta,P137,Health,12,405,4860,328,86,Express,On Time
ORD1953,2024-08-05,2024-08-06,2024-08-13,South,Hyderabad,WH-E,Supplier Gamma,P192,Health,10,116,1160,175,84,Standard,On Time
ORD1954,2024-04-23,2024-04-25,2024-04-26,East,Kolkata,WH-D,Supplier Beta,P578,Health,17,347,5899,323,43,Express,On Time
ORD1955,2024-01-22,2024-01-22,2024-01-28,East,Patna,WH-B,Supplier Delta,P586,Home & Kitchen,12,455,5460,461,21,Express,On Time
ORD1956,2024-01-02,2024-01-04,2024-01-07,North,Delhi,WH-E,Supplier Delta,P707,Health,6,395,2370,11,76,Same Day,On Time
ORD1957,2024-02-13,2024-02-16,2024-02-20,West,Ahmedabad,WH-D,Supplier Gamma,P141,Clothing,12,317,3804,172,81,Same Day,On Time
ORD1958,2024-03-12,2024-03-14,2024-03-24,North,Chandigarh,WH-C,Supplier Omega,P814,Health,1,93,93,262,41,Standard,Late
ORD1959,2024-11-10,2024-11-12,2024-11-13,South,Bangalore,WH-C,Supplier Delta,P505,Clothing,10,415,4150,392,38,Express,On Time
ORD1960,2023-06-01,2023-06-02,2023-06-05,North,Lucknow,WH-D,Supplier Alpha,P841,Clothing,3,104,312,120,46,Standard,On Time
ORD1961,2024-05-03,2024-05-04,2024-05-10,East,Kolkata,WH-D,Supplier Delta,P951,Sports,18,361,6498,201,47,Same Day,On Time
ORD1962,2024-02-01,2024-02-02,2024-02-08,South,Bangalore,WH-C,Supplier Delta,P711,Sports,5,214,1070,395,61,Same Day,On Time
ORD1963,2024-05-15,2024-05-15,2024-05-19,North,Chandigarh,WH-C,Supplier Gamma,P613,Electronics,6,403,2418,120,67,Same Day,On Time
ORD1964,2024-10-23,2024-10-24,2024-10-27,West,Mumbai,WH-A,Supplier Gamma,P493,Clothing,2,118,236,154,75,Express,On Time
ORD1965,2023-11-15,2023-11-18,2023-11-26,South,Chennai,WH-E,Supplier Alpha,P576,Electronics,14,101,1414,83,70,Express,Late
ORD1966,2024-02-19,2024-02-19,2024-02-22,North,Lucknow,WH-A,Supplier Delta,P769,Sports,19,269,5111,196,78,Express,On Time
ORD1967,2024-03-11,2024-03-13,2024-03-15,North,Chandigarh,WH-C,Supplier Omega,P473,Electronics,15,267,4005,190,80,Standard,On Time
ORD1968,2024-01-28,2024-01-28,2024-01-31,West,Ahmedabad,WH-E,Supplier Delta,P545,Electronics,19,142,2698,101,85,Express,Cancelled
ORD1969,2023-05-05,2023-05-08,2023-05-16,East,Kolkata,WH-D,Supplier Gamma,P791,Home & Kitchen,20,361,7220,189,52,Standard,Late
ORD1970,2023-10-28,2023-10-30,2023-11-06,East,Kolkata,WH-E,Supplier Alpha,P465,Electronics,11,162,1782,325,24,Same Day,Cancelled
ORD1971,2023-06-29,2023-06-29,2023-07-08,West,Mumbai,WH-C,Supplier Gamma,P569,Health,5,334,1670,252,75,Standard,Late
ORD1972,2023-03-20,2023-03-22,2023-03-28,West,Mumbai,WH-D,Supplier Omega,P842,Electronics,20,380,7600,326,32,Express,On Time
ORD1973,2024-02-15,2024-02-15,2024-02-18,East,Bhubaneswar,WH-D,Supplier Alpha,P912,Clothing,9,379,3411,334,30,Same Day,On Time
ORD1974,2024-09-22,2024-09-23,2024-09-24,East,Bhubaneswar,WH-C,Supplier Beta,P383,Health,16,120,1920,389,75,Same Day,On Time
ORD1975,2024-02-13,2024-02-14,2024-02-19,North,Lucknow,WH-B,Supplier Gamma,P373,Sports,14,116,1624,9,73,Same Day,On Time
ORD1976,2023-08-15,2023-08-16,2023-08-17,East,Kolkata,WH-E,Supplier Delta,P702,Sports,8,42,336,313,56,Same Day,On Time
ORD1977,2024-02-03,2024-02-06,2024-02-15,East,Patna,WH-B,Supplier Delta,P974,Sports,11,173,1903,177,76,Standard,Cancelled
ORD1978,2024-02-04,2024-02-06,2024-02-13,South,Hyderabad,WH-E,Supplier Gamma,P185,Clothing,19,50,950,323,82,Same Day,On Time
ORD1979,2023-10-26,2023-10-28,2023-11-05,East,Bhubaneswar,WH-B,Supplier Omega,P460,Health,1,89,89,319,94,Express,Late
ORD1980,2023-10-18,2023-10-21,2023-10-25,West,Mumbai,WH-A,Supplier Alpha,P505,Clothing,18,77,1386,193,97,Standard,On Time
ORD1981,2023-10-24,2023-10-25,2023-10-28,North,Lucknow,WH-B,Supplier Delta,P713,Home & Kitchen,13,291,3783,209,65,Express,On Time
ORD1982,2023-04-19,2023-04-21,2023-04-30,East,Patna,WH-D,Supplier Delta,P393,Sports,13,125,1625,439,71,Standard,Late
ORD1983,2023-10-23,2023-10-23,2023-11-01,South,Chennai,WH-D,Supplier Omega,P768,Sports,15,345,5175,88,32,Express,Late
ORD1984,2024-10-13,2024-10-13,2024-10-23,West,Mumbai,WH-E,Supplier Omega,P849,Sports,20,327,6540,257,30,Standard,Late
ORD1985,2023-09-13,2023-09-14,2023-09-24,East,Patna,WH-E,Supplier Delta,P665,Health,3,497,1491,189,22,Standard,Late
ORD1986,2024-01-13,2024-01-14,2024-01-17,South,Chennai,WH-A,Supplier Alpha,P311,Health,7,175,1225,67,57,Express,On Time
ORD1987,2024-12-01,2024-12-04,2024-12-08,West,Mumbai,WH-E,Supplier Gamma,P993,Clothing,15,266,3990,328,34,Standard,On Time
ORD1988,2023-03-13,2023-03-13,2023-03-14,West,Ahmedabad,WH-D,Supplier Alpha,P901,Sports,14,453,6342,266,80,Express,On Time
ORD1989,2024-09-13,2024-09-13,2024-09-21,North,Lucknow,WH-A,Supplier Gamma,P509,Health,2,159,318,415,70,Same Day,Late
ORD1990,2023-05-08,2023-05-08,2023-05-11,West,Pune,WH-B,Supplier Gamma,P522,Home & Kitchen,19,395,7505,405,34,Standard,On Time
ORD1991,2023-08-04,2023-08-06,2023-08-08,South,Chennai,WH-B,Supplier Gamma,P450,Home & Kitchen,3,244,732,460,82,Same Day,On Time
ORD1992,2024-04-06,2024-04-08,2024-04-18,West,Pune,WH-E,Supplier Gamma,P126,Clothing,2,399,798,71,38,Express,Late
ORD1993,2023-10-26,2023-10-28,2023-10-31,East,Patna,WH-C,Supplier Beta,P861,Clothing,10,253,2530,365,76,Standard,On Time
ORD1994,2023-09-21,2023-09-22,2023-09-23,East,Bhubaneswar,WH-A,Supplier Gamma,P472,Health,19,165,3135,75,94,Same Day,On Time
ORD1995,2024-09-25,2024-09-26,2024-10-02,West,Pune,WH-E,Supplier Gamma,P487,Sports,19,446,8474,256,60,Same Day,On Time
ORD1996,2024-05-08,2024-05-09,2024-05-17,South,Hyderabad,WH-C,Supplier Beta,P416,Clothing,1,352,352,484,28,Standard,Late
ORD1997,2024-09-15,2024-09-15,2024-09-19,South,Chennai,WH-E,Supplier Beta,P859,Clothing,15,301,4515,467,21,Express,On Time
ORD1998,2024-10-03,2024-10-03,2024-10-09,North,Chandigarh,WH-E,Supplier Alpha,P917,Electronics,9,293,2637,492,88,Express,On Time
ORD1999,2023-09-20,2023-09-21,2023-09-25,South,Bangalore,WH-C,Supplier Omega,P384,Electronics,15,100,1500,20,97,Same Day,On Time
ORD2000,2023-03-07,2023-03-08,2023-03-17,South,Hyderabad,WH-E,Supplier Delta,P575,Electronics,7,126,882,124,94,Same Day,Late
ORD2001,2024-10-11,2024-10-11,2024-10-15,North,Chandigarh,WH-A,Supplier Omega,P703,Clothing,15,52,780,243,45,Same Day,On Time
ORD2002,2024-08-05,2024-08-05,2024-08-15,West,Pune,WH-B,Supplier Omega,P925,Health,4,378,1512,453,76,Express,Late
ORD2003,2024-02-21,2024-02-23,2024-03-02,North,Chandigarh,WH-C,Supplier Gamma,P370,Health,11,269,2959,247,85,Standard,Late
ORD2004,2024-11-25,2024-11-27,2024-12-05,East,Bhubaneswar,WH-E,Supplier Delta,P607,Clothing,6,259,1554,3,60,Standard,Late
ORD2005,2024-11-20,2024-11-22,2024-11-24,North,Chandigarh,WH-B,Supplier Beta,P897,Electronics,15,185,2775,326,88,Standard,On Time
ORD2006,2024-05-28,2024-05-30,2024-06-05,South,Chennai,WH-E,Supplier Beta,P684,Clothing,16,62,992,350,58,Express,On Time
ORD2007,2024-02-10,2024-02-11,2024-02-14,South,Bangalore,WH-D,Supplier Omega,P907,Sports,6,176,1056,489,86,Same Day,On Time
ORD2008,2023-09-27,2023-09-30,2023-10-05,East,Kolkata,WH-C,Supplier Delta,P415,Sports,10,180,1800,372,65,Same Day,On Time
ORD2009,2023-01-06,2023-01-09,2023-01-10,West,Pune,WH-D,Supplier Gamma,P119,Clothing,12,340,4080,412,37,Standard,On Time
ORD2010,2024-01-18,2024-01-18,2024-01-24,East,Bhubaneswar,WH-B,Supplier Beta,P732,Health,13,176,2288,285,91,Express,On Time
ORD2011,2023-03-18,2023-03-19,2023-03-22,East,Kolkata,WH-D,Supplier Alpha,P899,Sports,16,492,7872,369,95,Same Day,On Time
ORD2012,2023-10-14,2023-10-17,2023-10-18,West,Mumbai,WH-D,Supplier Gamma,P213,Sports,11,151,1661,275,67,Standard,On Time
ORD2013,2024-02-28,2024-02-29,2024-03-03,North,Chandigarh,WH-D,Supplier Beta,P435,Health,19,112,2128,287,31,Same Day,On Time
ORD2014,2024-06-27,2024-06-29,2024-06-30,East,Patna,WH-C,Supplier Delta,P865,Clothing,3,455,1365,402,60,Standard,On Time
ORD2015,2023-08-22,2023-08-25,2023-08-31,East,Bhubaneswar,WH-B,Supplier Alpha,P757,Sports,9,140,1260,309,22,Express,On Time
ORD2016,2023-02-19,2023-02-19,2023-02-28,West,Pune,WH-C,Supplier Omega,P603,Home & Kitchen,19,233,4427,16,84,Same Day,Late
ORD2017,2023-03-10,2023-03-10,2023-03-20,East,Patna,WH-B,Supplier Omega,P966,Electronics,18,409,7362,57,88,Same Day,Late
ORD2018,2024-10-27,2024-10-28,2024-10-30,West,Ahmedabad,WH-D,Supplier Beta,P766,Home & Kitchen,14,428,5992,141,79,Standard,On Time
ORD2019,2024-08-12,2024-08-14,2024-08-22,South,Hyderabad,WH-E,Supplier Gamma,P106,Health,14,465,6510,10,71,Express,Late
ORD2020,2023-08-19,2023-08-21,2023-08-28,North,Delhi,WH-E,Supplier Delta,P769,Clothing,8,309,2472,345,61,Same Day,On Time
ORD2021,2024-08-13,2024-08-14,2024-08-18,East,Patna,WH-A,Supplier Omega,P716,Electronics,7,167,1169,92,32,Standard,On Time
ORD2022,2023-12-02,2023-12-04,2023-12-08,East,Kolkata,WH-C,Supplier Beta,P322,Home & Kitchen,7,165,1155,83,74,Standard,On Time
ORD2023,2023-05-07,2023-05-10,2023-05-11,South,Chennai,WH-D,Supplier Delta,P303,Clothing,7,204,1428,25,77,Express,On Time
ORD2024,2023-06-29,2023-06-29,2023-07-02,North,Delhi,WH-C,Supplier Gamma,P525,Clothing,4,491,1964,250,97,Standard,On Time
ORD2025,2024-01-04,2024-01-07,2024-01-12,North,Lucknow,WH-D,Supplier Delta,P978,Electronics,15,18,270,3,68,Express,On Time
ORD2026,2023-03-08,2023-03-11,2023-03-16,East,Bhubaneswar,WH-D,Supplier Alpha,P381,Home & Kitchen,3,343,1029,329,69,Standard,On Time
ORD2027,2023-07-01,2023-07-01,2023-07-04,South,Bangalore,WH-A,Supplier Omega,P921,Clothing,5,365,1825,240,24,Same Day,On Time
ORD2028,2024-09-24,2024-09-27,2024-09-30,East,Bhubaneswar,WH-B,Supplier Gamma,P212,Clothing,6,489,2934,265,39,Standard,On Time
ORD2029,2023-11-10,2023-11-13,2023-11-19,West,Mumbai,WH-A,Supplier Gamma,P129,Sports,9,328,2952,164,23,Standard,On Time
ORD2030,2023-02-17,2023-02-20,2023-03-02,South,Chennai,WH-C,Supplier Beta,P194,Sports,6,90,540,51,21,Standard,Late
ORD2031,2024-04-20,2024-04-23,2024-05-02,North,Chandigarh,WH-C,Supplier Delta,P580,Home & Kitchen,20,424,8480,326,20,Standard,Late
ORD2032,2024-07-06,2024-07-08,2024-07-18,East,Patna,WH-B,Supplier Beta,P324,Health,4,254,1016,252,93,Standard,Late
ORD2033,2024-11-06,2024-11-06,2024-11-08,South,Bangalore,WH-B,Supplier Beta,P356,Clothing,10,464,4640,314,33,Same Day,On Time
ORD2034,2024-12-28,2024-12-31,2025-01-10,East,Bhubaneswar,WH-C,Supplier Delta,P483,Clothing,19,462,8778,136,36,Same Day,Late
ORD2035,2024-01-30,2024-01-30,2024-02-03,North,Lucknow,WH-B,Supplier Beta,P506,Home & Kitchen,1,83,83,324,24,Standard,On Time
ORD2036,2023-12-19,2023-12-20,2023-12-30,West,Pune,WH-E,Supplier Delta,P220,Home & Kitchen,7,242,1694,318,53,Same Day,Late
ORD2037,2023-07-10,2023-07-12,2023-07-18,East,Bhubaneswar,WH-A,Supplier Gamma,P881,Health,16,405,6480,281,78,Express,On Time
ORD2038,2024-03-12,2024-03-12,2024-03-21,North,Chandigarh,WH-A,Supplier Omega,P829,Home & Kitchen,8,244,1952,424,34,Standard,Late
ORD2039,2024-04-08,2024-04-11,2024-04-20,East,Bhubaneswar,WH-B,Supplier Delta,P939,Health,3,453,1359,497,84,Standard,Late
ORD2040,2023-08-16,2023-08-16,2023-08-20,South,Hyderabad,WH-E,Supplier Omega,P637,Electronics,12,279,3348,307,39,Same Day,On Time
ORD2041,2023-08-24,2023-08-25,2023-08-31,East,Patna,WH-B,Supplier Beta,P653,Health,6,335,2010,324,99,Express,On Time
ORD2042,2023-02-20,2023-02-23,2023-02-28,South,Chennai,WH-D,Supplier Gamma,P239,Home & Kitchen,17,225,3825,457,80,Standard,On Time
ORD2043,2024-12-26,2024-12-28,2025-01-01,North,Chandigarh,WH-A,Supplier Delta,P243,Clothing,20,314,6280,491,28,Express,On Time
ORD2044,2024-02-05,2024-02-06,2024-02-13,South,Bangalore,WH-A,Supplier Beta,P382,Clothing,7,137,959,427,64,Express,On Time
ORD2045,2024-08-22,2024-08-23,2024-08-27,North,Lucknow,WH-A,Supplier Omega,P418,Health,9,399,3591,167,21,Standard,On Time
ORD2046,2024-11-07,2024-11-10,2024-11-15,West,Mumbai,WH-B,Supplier Alpha,P872,Home & Kitchen,18,390,7020,312,78,Express,On Time
ORD2047,2023-09-19,2023-09-19,2023-09-27,North,Chandigarh,WH-C,Supplier Beta,P635,Electronics,6,458,2748,363,82,Standard,Late
ORD2048,2024-11-11,2024-11-14,2024-11-21,East,Kolkata,WH-C,Supplier Gamma,P755,Health,4,452,1808,394,55,Express,On Time
ORD2049,2023-09-15,2023-09-17,2023-09-19,West,Ahmedabad,WH-B,Supplier Omega,P544,Home & Kitchen,16,134,2144,299,83,Standard,Cancelled
ORD2050,2024-09-13,2024-09-16,2024-09-26,West,Ahmedabad,WH-E,Supplier Alpha,P689,Electronics,13,31,403,308,33,Standard,Late
ORD2051,2024-08-17,2024-08-20,2024-08-27,South,Chennai,WH-D,Supplier Omega,P984,Health,2,187,374,331,76,Standard,On Time
ORD2052,2024-03-18,2024-03-18,2024-03-22,West,Ahmedabad,WH-A,Supplier Gamma,P522,Electronics,1,332,332,484,62,Same Day,On Time
ORD2053,2024-01-03,2024-01-05,2024-01-11,West,Pune,WH-C,Supplier Delta,P815,Home & Kitchen,8,151,1208,228,26,Standard,On Time
ORD2054,2024-07-14,2024-07-16,2024-07-23,South,Hyderabad,WH-C,Supplier Gamma,P731,Health,6,442,2652,255,31,Same Day,On Time
ORD2055,2023-11-10,2023-11-10,2023-11-12,South,Chennai,WH-D,Supplier Beta,P371,Sports,11,328,3608,254,43,Express,On Time
ORD2056,2024-01-06,2024-01-07,2024-01-10,East,Bhubaneswar,WH-E,Supplier Omega,P403,Health,4,107,428,297,59,Same Day,On Time
ORD2057,2024-09-25,2024-09-25,2024-09-29,South,Chennai,WH-C,Supplier Beta,P833,Home & Kitchen,20,478,9560,448,71,Same Day,On Time
ORD2058,2023-05-17,2023-05-20,2023-05-22,East,Bhubaneswar,WH-C,Supplier Beta,P553,Electronics,10,324,3240,291,30,Standard,On Time
ORD2059,2023-10-08,2023-10-08,2023-10-16,South,Hyderabad,WH-D,Supplier Beta,P248,Electronics,8,135,1080,448,48,Express,Late
ORD2060,2024-09-18,2024-09-21,2024-09-29,South,Bangalore,WH-B,Supplier Omega,P694,Sports,18,300,5400,98,72,Same Day,Late
ORD2061,2023-09-25,2023-09-27,2023-10-02,West,Ahmedabad,WH-C,Supplier Omega,P465,Electronics,12,470,5640,473,50,Same Day,On Time
ORD2062,2024-12-20,2024-12-21,2024-12-30,South,Chennai,WH-D,Supplier Omega,P421,Electronics,4,479,1916,401,84,Same Day,Late
ORD2063,2023-12-23,2023-12-24,2024-01-01,South,Hyderabad,WH-D,Supplier Omega,P546,Electronics,2,245,490,316,76,Standard,Late
ORD2064,2024-04-04,2024-04-04,2024-04-10,North,Lucknow,WH-A,Supplier Gamma,P683,Home & Kitchen,5,42,210,349,65,Same Day,On Time
ORD2065,2024-09-04,2024-09-07,2024-09-14,North,Lucknow,WH-C,Supplier Omega,P813,Home & Kitchen,5,212,1060,110,77,Express,On Time
ORD2066,2024-06-04,2024-06-07,2024-06-10,South,Hyderabad,WH-E,Supplier Alpha,P829,Home & Kitchen,19,171,3249,441,20,Same Day,On Time
ORD2067,2024-09-20,2024-09-20,2024-09-29,North,Delhi,WH-E,Supplier Beta,P955,Clothing,6,385,2310,99,51,Standard,Late
ORD2068,2023-05-03,2023-05-05,2023-05-07,West,Ahmedabad,WH-D,Supplier Delta,P813,Sports,13,303,3939,358,69,Standard,On Time
ORD2069,2023-04-09,2023-04-11,2023-04-17,East,Kolkata,WH-A,Supplier Beta,P366,Sports,14,460,6440,129,83,Standard,On Time
ORD2070,2024-10-24,2024-10-24,2024-10-30,South,Chennai,WH-E,Supplier Alpha,P670,Electronics,4,278,1112,131,22,Same Day,On Time
ORD2071,2023-06-22,2023-06-22,2023-07-01,East,Kolkata,WH-E,Supplier Omega,P483,Electronics,11,206,2266,156,23,Standard,Cancelled
ORD2072,2024-09-27,2024-09-30,2024-10-03,South,Hyderabad,WH-E,Supplier Gamma,P687,Clothing,12,59,708,446,39,Express,On Time
ORD2073,2023-06-02,2023-06-05,2023-06-06,South,Hyderabad,WH-C,Supplier Gamma,P210,Home & Kitchen,18,464,8352,490,35,Same Day,On Time
ORD2074,2024-06-14,2024-06-15,2024-06-17,South,Hyderabad,WH-D,Supplier Omega,P951,Sports,20,89,1780,313,63,Express,On Time
ORD2075,2024-07-21,2024-07-21,2024-07-27,North,Lucknow,WH-B,Supplier Delta,P142,Home & Kitchen,5,132,660,491,82,Standard,On Time
ORD2076,2024-12-25,2024-12-25,2025-01-03,West,Ahmedabad,WH-E,Supplier Omega,P634,Sports,11,476,5236,269,92,Same Day,Late
ORD2077,2023-11-25,2023-11-26,2023-12-04,South,Chennai,WH-D,Supplier Delta,P486,Electronics,10,493,4930,320,74,Express,Late
ORD2078,2023-04-17,2023-04-19,2023-04-28,North,Chandigarh,WH-A,Supplier Omega,P951,Electronics,13,166,2158,254,56,Standard,Late
ORD2079,2024-08-24,2024-08-25,2024-08-31,North,Chandigarh,WH-D,Supplier Beta,P460,Health,18,24,432,24,58,Standard,On Time
ORD2080,2024-06-04,2024-06-05,2024-06-14,West,Ahmedabad,WH-D,Supplier Beta,P326,Home & Kitchen,2,476,952,109,32,Standard,Late
ORD2081,2023-07-31,2023-07-31,2023-08-01,South,Chennai,WH-C,Supplier Alpha,P346,Home & Kitchen,7,470,3290,352,34,Standard,On Time
ORD2082,2024-01-16,2024-01-19,2024-01-20,West,Mumbai,WH-D,Supplier Omega,P827,Home & Kitchen,20,136,2720,318,53,Standard,On Time
ORD2083,2024-12-07,2024-12-07,2024-12-14,East,Bhubaneswar,WH-D,Supplier Gamma,P714,Electronics,13,152,1976,431,44,Same Day,On Time
ORD2084,2024-12-13,2024-12-16,2024-12-19,West,Mumbai,WH-A,Supplier Beta,P910,Sports,8,46,368,326,34,Standard,On Time
ORD2085,2023-12-02,2023-12-03,2023-12-08,South,Hyderabad,WH-C,Supplier Omega,P367,Electronics,13,155,2015,274,56,Standard,On Time
ORD2086,2023-03-30,2023-04-02,2023-04-06,West,Mumbai,WH-A,Supplier Beta,P138,Sports,2,250,500,245,33,Standard,On Time
ORD2087,2023-03-11,2023-03-12,2023-03-19,North,Lucknow,WH-E,Supplier Alpha,P778,Health,15,388,5820,73,76,Standard,On Time
ORD2088,2023-11-22,2023-11-22,2023-12-02,South,Hyderabad,WH-B,Supplier Gamma,P573,Clothing,5,184,920,440,52,Same Day,Cancelled
ORD2089,2024-01-25,2024-01-26,2024-01-31,North,Chandigarh,WH-C,Supplier Delta,P125,Sports,8,104,832,321,44,Standard,On Time
ORD2090,2024-06-25,2024-06-27,2024-07-06,South,Hyderabad,WH-A,Supplier Delta,P630,Health,18,172,3096,29,34,Standard,Late
ORD2091,2023-11-26,2023-11-28,2023-11-29,South,Hyderabad,WH-D,Supplier Alpha,P676,Electronics,4,360,1440,119,20,Express,On Time
ORD2092,2024-10-05,2024-10-05,2024-10-15,North,Delhi,WH-E,Supplier Delta,P389,Health,1,342,342,421,80,Express,Late
ORD2093,2023-09-01,2023-09-04,2023-09-14,West,Ahmedabad,WH-D,Supplier Omega,P468,Clothing,15,255,3825,470,39,Standard,Late
ORD2094,2023-06-28,2023-07-01,2023-07-06,East,Patna,WH-C,Supplier Beta,P143,Sports,12,388,4656,10,75,Express,On Time
ORD2095,2023-05-09,2023-05-11,2023-05-15,South,Chennai,WH-D,Supplier Delta,P497,Sports,14,462,6468,213,78,Express,On Time
ORD2096,2024-11-12,2024-11-15,2024-11-18,East,Bhubaneswar,WH-E,Supplier Beta,P994,Health,7,135,945,111,44,Express,On Time
ORD2097,2024-02-23,2024-02-25,2024-03-01,West,Ahmedabad,WH-D,Supplier Gamma,P952,Health,5,250,1250,55,89,Express,On Time
ORD2098,2023-08-11,2023-08-13,2023-08-22,North,Delhi,WH-B,Supplier Delta,P124,Clothing,13,489,6357,264,75,Express,Late
ORD2099,2024-11-27,2024-11-28,2024-12-05,South,Chennai,WH-D,Supplier Beta,P988,Clothing,7,87,609,210,60,Express,On Time
ORD2100,2024-09-19,2024-09-19,2024-09-21,East,Patna,WH-C,Supplier Alpha,P420,Home & Kitchen,3,20,60,4,26,Standard,On Time
ORD2101,2023-11-11,2023-11-11,2023-11-17,South,Bangalore,WH-D,Supplier Gamma,P820,Clothing,11,308,3388,463,77,Express,On Time
ORD2102,2024-07-29,2024-07-30,2024-08-02,East,Kolkata,WH-D,Supplier Beta,P675,Health,4,282,1128,466,99,Same Day,On Time
ORD2103,2023-10-15,2023-10-16,2023-10-18,West,Ahmedabad,WH-A,Supplier Beta,P490,Sports,5,475,2375,227,32,Express,On Time
ORD2104,2023-01-21,2023-01-23,2023-01-31,West,Mumbai,WH-D,Supplier Omega,P452,Home & Kitchen,6,239,1434,457,22,Standard,Late
ORD2105,2023-07-01,2023-07-02,2023-07-12,East,Kolkata,WH-B,Supplier Gamma,P399,Electronics,13,479,6227,76,34,Express,Late
ORD2106,2024-09-28,2024-10-01,2024-10-04,West,Mumbai,WH-E,Supplier Alpha,P601,Home & Kitchen,9,108,972,262,55,Standard,On Time
ORD2107,2023-09-02,2023-09-04,2023-09-09,North,Lucknow,WH-D,Supplier Alpha,P440,Health,14,182,2548,20,54,Standard,On Time
ORD2108,2023-01-11,2023-01-11,2023-01-16,South,Hyderabad,WH-C,Supplier Delta,P443,Home & Kitchen,16,204,3264,198,24,Same Day,On Time
ORD2109,2024-12-25,2024-12-27,2024-12-30,West,Pune,WH-C,Supplier Gamma,P185,Sports,9,292,2628,98,82,Same Day,On Time
ORD2110,2023-11-23,2023-11-23,2023-11-24,North,Lucknow,WH-C,Supplier Alpha,P257,Health,4,134,536,38,42,Standard,On Time
ORD2111,2023-01-10,2023-01-10,2023-01-16,North,Delhi,WH-D,Supplier Gamma,P904,Electronics,20,46,920,79,94,Same Day,On Time
ORD2112,2024-12-22,2024-12-23,2024-12-27,North,Delhi,WH-A,Supplier Delta,P910,Clothing,3,105,315,46,31,Standard,On Time
ORD2113,2023-03-23,2023-03-26,2023-04-01,North,Lucknow,WH-D,Supplier Omega,P823,Clothing,7,253,1771,418,45,Express,On Time
